	Bacteroides	Bifidobacterium	Prevotella_9	Blautia	Faecalibacterium	Escherichia-Shigella	Catenibacterium	Subdoligranulum	Akkermansia	Agathobacter	UCG-002	Ruminococcus	Streptococcus	Dorea	Alistipes	Romboutsia	Dialister	Roseburia	Clostridium sensu stricto 1	[Eubacterium] hallii group	Holdemanella	Lactobacillus	Prevotella	Anaerostipes	[Ruminococcus] torques group	Parabacteroides	Ligilactobacillus	Agrilactobacillus	Christensenellaceae R-7 group	Megasphaera	Collinsella	Aquamonas	Erysipelotrichaceae UCG-003	Megamonas	Coprococcus	Weissella	Conservatibacter	Halomonas	Limosilactobacillus	[Renibacterium] salmoninarum group	Pediococcus	Rikenellaceae RC9 gut group	CAG-352	Phascolarctobacterium	Fusicatenibacter	Prevotella_7	Alloprevotella	Turicibacter	Lachnospiraceae NK4A136 group	Barnesiella	UCG-005	Lachnoclostridium	Veillonella	Intestinibacter	Butyricicoccus	Monoglobus	NK4A214 group	Sutterella	Odoribacter	[Eubacterium] ventriosum group	Paraprevotella	Incertae Sedis	UCG-003	Haemophilus	Lachnospiraceae ND3007 group	Acinetobacter	Asaccharospora	Parasutterella	Terrisporobacter	[Eubacterium] eligens group	Rummeliibacillus	HT002	[Ruminococcus] gauvreauii group	Solobacterium	CAG-56	Butyricimonas	Senegalimassilia	Lachnospira	Olsenella	Pseudomonas	Family XIII AD3011 group	Sarcina	Actinomyces	Coprobacter	Catenisphaera	Lachnospiraceae UCG-004	Lachnospiraceae UCG-010	Bilophila	Enterococcus	[Ruminococcus] gnavus group	[Eubacterium] ruminantium group	UBA1819	Lachnospiraceae FCS020 group	[Eubacterium] siraeum group	Intestinimonas	Lactococcus	Mogibacterium	Gordonibacter	Desulfovibrio	Murimonas	Colidextribacter	Lachnospiraceae UCG-001	Flavonifractor	Allisonella	Marvinbryantia	Oscillibacter	Erysipelatoclostridium	Eggerthella	Faecalitalea	Methanobrevibacter	Tyzzerella	Sellimonas
SRR5514987	-0.0017514761984476455	-0.0012833296582022578	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0016000296876529391	-0.0009097213182633172	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0011297578346729901	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.001333005434721149	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0012943752503522725	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.001461298717512967	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0012752104195376188	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0009861053835595705	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0011429684439790261	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.00136072586733894	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.000767865984257547	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.00136072586733894	0.002711758224237635	0.002711758224237635	0.002711758224237635	-0.0013424770952860743	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635	0.002711758224237635
SRR5515006	-0.0015095057665984223	-0.0015050081153016113	-0.0012769943554739155	-0.00139854892827897	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	-0.0013598630302935541	0.002611896824390327	0.002611896824390327	-0.0012893608971812495	-0.0013702342993835495	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	-0.001295653176605114	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	-0.0011844890044205047	0.002611896824390327	0.002611896824390327	-0.001203940152906156	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	-0.0009485438294278155	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	-0.0011085511165225919	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	-0.0015903443682770985	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327	0.002611896824390327
SRR5515007	-0.0010239605564431229	-0.0017289242778355618	-0.0015859196090347587	-0.0016683405844754456	-0.0016486979221681198	-0.0017907165012720117	-0.001819055288062857	-0.001516341010046925	0.0027544963136055356	-0.0015543553647145208	-0.001338409683371987	0.0027544963136055356	-0.0014927709153456066	-0.0016622285704040122	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0008291860164563935	0.0027544963136055356	-0.0020687653945335874	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0016476220056622715	0.0027544963136055356	-0.0015409567954135243	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0017045678155225806	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0012052355785118984	0.0027544963136055356	0.0027544963136055356	-0.0011184001724998632	0.0027544963136055356	-0.0009141374828761592	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.001135199754686066	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0013469455592182704	0.0027544963136055356	-0.0013808050279888982	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0010418941741599692	0.0027544963136055356	0.0027544963136055356	-0.0014611225253062148	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0009610537207080906	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	-0.0012594979225740949	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356	0.0027544963136055356
SRR5515008	0.00272677591376362	-0.001481689105374646	-0.0016401346702274886	-0.0014833082335853809	0.00272677591376362	-0.0014714569003414489	-0.001697145211748073	0.00272677591376362	-0.0010249371254113426	0.00272677591376362	-0.0009432585786936471	0.00272677591376362	-0.0015771719563444392	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0013807587186732723	-0.0011986405783270442	-0.001323254432447309	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0019708044640831335	-0.0015104814002814264	-0.001080893019101041	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0015436042300666006	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0012768399599973406	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0014822302919545048	-0.0010758748516403241	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0010216198940317391	0.00272677591376362	0.00272677591376362	-0.0013960556447416273	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0012680803966228567	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0010148133360450766	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	-0.0013513854273062252	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362	0.00272677591376362
SRR5515009	-0.0010937990790944082	-0.001754038799733907	-0.0019116166586879975	-0.0016750998280934985	-0.001530500800711361	-0.0018169631038834825	0.002740833954729132	-0.0018233967678448018	-0.001326395765604219	-0.0007950075290919805	0.002740833954729132	0.002740833954729132	-0.0011468311687539887	-0.001104693716092951	0.002740833954729132	-0.001053097552808888	0.002740833954729132	0.002740833954729132	-0.0008882506909563473	-0.0012626913004260044	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	-0.0014409587223263912	0.002740833954729132	-0.0011039350605745407	-0.0009447590074563938	0.002740833954729132	0.002740833954729132	-0.0011374271250209173	0.002740833954729132	0.002740833954729132	-0.001157557466188199	0.002740833954729132	0.002740833954729132	0.002740833954729132	-0.0011655167985968754	-0.0011510716881689396	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	-0.0011649587442865658	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	-0.00100309938934714	0.002740833954729132	-0.0011846277516420318	0.002740833954729132	-0.0009831774971725711	0.002740833954729132	0.002740833954729132	-0.0008949011966456712	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132	0.002740833954729132
SRR5515010	0.002584859760705825	-0.0015882011225956392	-0.0011872583369897088	0.002584859760705825	0.002584859760705825	-0.0013777763487551541	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	-0.0017103447491156956	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	-0.0012338041312033733	-0.001083292217609639	0.002584859760705825	-0.001910628339143461	0.002584859760705825	-0.0011371170696019672	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	-0.0013070023263889684	0.002584859760705825	-0.0017683568633715468	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	-0.0015461044526203734	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825	0.002584859760705825
SRR5515011	0.0026549282241234333	-0.0014109382839452155	-0.002001881974352561	-0.0011149937440158215	-0.0014135343815612686	-0.0013002598261404779	0.0026549282241234333	0.0026549282241234333	-0.0012417010694502299	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0015611050266222896	0.0026549282241234333	0.0026549282241234333	-0.001208338489957646	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0019010675954583935	-0.0017428585284942188	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0011499337113156283	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0010779728290678792	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0016888756913011798	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0012809451930533837	-0.0013890802251874997	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.00142474350804882	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	-0.0008322375176054302	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333	0.0026549282241234333
SRR5515012	0.0026467178978830212	-0.0016788909544238945	-0.001869717819878646	-0.0015144915431411132	0.0026467178978830212	-0.0015171572329921276	-0.0012620153600498632	-0.001409652073401629	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	-0.0016409623734134184	-0.00150336677055835	0.0026467178978830212	-0.0012834623364836098	-0.001546370048661403	0.0026467178978830212	-0.0010868716127279186	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	-0.0012690107922628093	0.0026467178978830212	-0.0014062023832601132	0.0026467178978830212	-0.0015362378968222276	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	-0.0014075650363542032	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	-0.0013487966006624867	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212	0.0026467178978830212
SRR5515013	-0.0013726527513004702	-0.0019915025166661374	-0.0017989730137179683	0.002678188444190661	0.002678188444190661	-0.0011293919327755389	-0.0018737148788053662	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.0018757696254214627	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.0009886282011033886	0.002678188444190661	-0.0014171775176102007	0.002678188444190661	-0.001670093994442387	-0.001382661353199238	-0.0017314147867270899	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.001453146534370555	0.002678188444190661	-0.0012078021546805412	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.0016918182331427884	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.0014334501724680181	-0.0008235867109635094	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.0010608201580009375	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	-0.0011695363512378813	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661	0.002678188444190661
SRR5515014	-0.0018844862120990975	-0.001662792748548916	-0.001309788233716386	-0.0020753441601509956	0.0029619675614514867	-0.0016308731502986745	-0.0014243910564130631	-0.0017284049492609583	-0.0023468072198495056	0.0029619675614514867	-0.0015717379915810784	-0.0017617724864859492	-0.0016124120557461591	-0.001714870037385408	0.0029619675614514867	-0.0016222853586177713	-0.0015625585031551344	0.0029619675614514867	-0.0015863892258596941	-0.0018437259906656008	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	-0.001681676918621821	-0.0017750659981284548	-0.0009671028449552878	0.0029619675614514867	0.0029619675614514867	-0.0013020265042402483	-0.0006074249778023357	0.0029619675614514867	-0.001585601010408926	-0.0017606120270292115	0.0029619675614514867	-0.001625259281334317	0.0029619675614514867	0.0029619675614514867	-0.0014914441170124368	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	-0.0011794387410097142	-0.0014344788565744935	-0.001164959359111715	0.0029619675614514867	-0.0015195358376120034	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	-0.0016371731440716346	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	-0.0015691957361671078	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	-0.0016099591379057398	0.0029619675614514867	0.0029619675614514867	-0.001033441189043928	0.0029619675614514867	-0.0016099591379057398	0.0029619675614514867	-0.001518458476746527	-0.0015310426867233906	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867	0.0029619675614514867
SRR5515016	-0.0018117151047406964	-0.002001025598471807	-0.0020128511356273444	-0.0019660695398222732	-0.0015619524445991426	0.0027656320369404555	0.0027656320369404555	-0.0017283984807717635	-0.0009697244965946339	-0.001823993419651335	-0.001368718629915946	-0.0018068642489177788	-0.0010815248269202618	0.0027656320369404555	-0.0014139030330824	0.0027656320369404555	-0.0011308293003794811	0.0027656320369404555	0.0027656320369404555	-0.0014204780592747756	-0.0011602729370460503	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	-0.0016144670491807698	-0.001299636839919269	-0.0015317202911395694	0.0027656320369404555	-0.001173230484762058	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	-0.0013035415107254574	0.0027656320369404555	-0.001419313717102743	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	-0.001172086578097774	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	-0.00147852272833113	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	-0.0009616839330241364	-0.0011243827751968116	0.0027656320369404555	0.0027656320369404555	-0.0011384364828335982	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	-0.0014524469141248642	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555	0.0027656320369404555
