	Bacteroides	Bifidobacterium	Prevotella_9	Faecalibacterium	Blautia	Escherichia-Shigella	Akkermansia	Subdoligranulum	Alistipes	Dialister	Ruminococcus	UCG-002	Catenibacterium	Agathobacter	Parabacteroides	Roseburia	Romboutsia	Streptococcus	Dorea	Clostridium sensu stricto 1	[Eubacterium] hallii group	CAG-352	Christensenellaceae R-7 group	Collinsella	Anaerostipes	Lachnospiraceae NK4A136 group	[Ruminococcus] torques group	Holdemanella	Erysipelotrichaceae UCG-003	Prevotella	Lactobacillus	Coprococcus	Ligilactobacillus	Phascolarctobacterium	Fusicatenibacter	Megasphaera	Barnesiella	Intestinibacter	Megamonas	Lachnoclostridium	UCG-005	Turicibacter	Monoglobus	Veillonella	Limosilactobacillus	Rikenellaceae RC9 gut group	Prevotella_7	Haemophilus	Paraprevotella	Alloprevotella	NK4A214 group	Odoribacter	Incertae Sedis	Butyricicoccus	Parasutterella	Terrisporobacter	UBA1819	Oscillibacter	Sutterella	[Eubacterium] ventriosum group	UCG-003	[Eubacterium] eligens group	Flavonifractor	[Ruminococcus] gauvreauii group	Family XIII AD3011 group	Lachnospira	Eisenbergiella	Intestinimonas	Lachnospiraceae ND3007 group	Butyricimonas	CAG-56	Senegalimassilia	[Ruminococcus] gnavus group	Desulfovibrio	Lachnospiraceae UCG-010	[Eubacterium] siraeum group	[Eubacterium] ruminantium group	Pseudomonas	Eggerthella	Bilophila	Lachnospiraceae UCG-004	Erysipelatoclostridium	Colidextribacter	Klebsiella	Paludicola	Enterobacter	Lachnospiraceae UCG-001	Negativibacillus	Tuzzerella
SRR5514987	-0.0015572264085143563	-0.0011410002809935384	0.002411007083071741	0.002411007083071741	0.002411007083071741	-0.001422576273790347	0.002411007083071741	0.002411007083071741	-0.0011851666996563995	0.002411007083071741	0.002411007083071741	-0.0010044605441615793	-0.0008088274693334218	0.002411007083071741	-0.0011508208471016745	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	-0.0008767400585963732	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	-0.0010162060133276222	0.002411007083071741	0.002411007083071741	0.002411007083071741	-0.0012098127609423742	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741	0.002411007083071741
SRR5515006	-0.001347595828417389	-0.0013435805962404913	-0.0011400236451080804	0.0023317441659972183	-0.0012485402462776654	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	-0.0012232626510362515	0.0023317441659972183	0.0023317441659972183	-0.0012140038066712068	0.0023317441659972183	0.0023317441659972183	-0.0011566811167626942	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	-0.001151063748687351	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	-0.0010748052532297129	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	-0.0008468027985666097	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183	0.0023317441659972183
SRR5515007	-0.0009088083330923814	-0.0015344934734993028	-0.0014075707772494251	-0.0014632891872546551	-0.0014807228814303632	-0.0015893366871621633	0.002444732062700313	-0.0013458168257254645	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.001187895242337454	-0.0016144885598814707	-0.0013795561744549185	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.0013248973690710571	-0.001475298210250263	-0.0007359376849992024	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.0014623342658174243	-0.0018361168483834126	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.001367664377104287	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.001195471193432964	0.002444732062700313	-0.0008113357070273966	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.0010075378297449387	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.0012255229050728322	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	-0.0009247251778585288	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313	0.002444732062700313
SRR5515008	0.0024228710929915373	-0.001316551787072859	-0.0014573382656965464	0.0024228710929915373	-0.0013179904600924624	-0.0013074599824741164	-0.000910705760879864	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	-0.0008381304572911223	-0.0015079948643370138	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	-0.00140139287662606	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	-0.0013421351211042349	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	-0.001226870300923273	0.0024228710929915373	-0.0011757749864470298	-0.0010650496043537409	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	-0.0009604252543736114	0.0024228710929915373	-0.0012404623529124264	0.0024228710929915373	0.0024228710929915373	-0.0009077582418051071	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	-0.0013170326572879859	0.0024228710929915373	0.0024228710929915373	-0.0009559663720653912	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373	0.0024228710929915373
SRR5515009	-0.0009713347810287674	-0.001557652521399171	-0.001697587595443005	-0.0013591423585345775	-0.0014875517412847327	-0.0016135316735768443	-0.001177889399584561	-0.0016192450095034523	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	-0.0007059966304105184	0.002433963787441848	0.002433963787441848	-0.0009351902926325854	-0.0010184292741413734	-0.0009810096290384482	-0.0007888000702222803	-0.001121317435028084	0.002433963787441848	-0.0009803359143627497	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	-0.0010100781290957855	0.002433963787441848	0.002433963787441848	0.002433963787441848	-0.0012796256202567073	0.002433963787441848	0.002433963787441848	-0.0008389815837040077	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	-0.0010345272440035315	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	-0.0008907900402588439	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	-0.0007947059697708687	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848	0.002433963787441848
SRR5515010	0.002310172099314006	-0.0014194262982057343	-0.0010610908670892949	0.002310172099314006	0.002310172099314006	-0.0012313629266756637	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	-0.0015285899760133898	0.002310172099314006	-0.0011026903367268497	0.002310172099314006	0.002310172099314006	-0.001707589846206056	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	-0.001580437263751541	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006	0.002310172099314006
SRR5515011	0.0023659790183432018	-0.0012573787666496027	-0.0017840070799207475	-0.0012596923178911548	-0.0009936433610352531	-0.0011587460026565004	-0.0011065604902910444	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	-0.0010768289283000147	-0.0013912021066550392	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	-0.0009606516186556192	-0.0015531744598177564	-0.0016941648374662818	0.0023659790183432018	-0.0010247806357765446	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	-0.001269681498706865	0.0023659790183432018	0.0023659790183432018	-0.0011415334783344353	0.0023659790183432018	0.0023659790183432018	-0.0012378996304784006	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018	0.0023659790183432018
SRR5515012	0.0023594563872145237	-0.0014966725350746936	-0.001666788007868175	0.0023594563872145237	-0.001350116212878164	-0.0013524925820976941	0.0023594563872145237	-0.0012566554943380943	0.0023594563872145237	-0.0013785347849990775	0.0023594563872145237	0.0023594563872145237	-0.0011250425307563672	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	-0.0011441617597355938	-0.0014628605323694826	-0.0013401988674188296	-0.0009689080089661975	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	-0.0012535802162947408	0.0023594563872145237	0.0023594563872145237	-0.0011312787137773698	0.0023594563872145237	0.0023594563872145237	-0.001369502326197068	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	-0.0012024049699561133	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237	0.0023594563872145237
SRR5515013	-0.001222094749636118	-0.0017730666165925663	-0.001601654513655321	0.0023844341062083216	0.0023844341062083216	-0.001005515743161357	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	-0.0008801915362541535	0.0023844341062083216	-0.0016700277681902112	-0.0016681983943380222	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	-0.001261735862863294	0.0023844341062083216	0.0023844341062083216	-0.0010753256207266192	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	-0.0014869114567199672	0.0023844341062083216	-0.0015415063411316754	-0.001231005568355633	0.0023844341062083216	-0.0012937596551084605	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	-0.0015062528946986908	-0.0012762236683520009	0.0023844341062083216	0.0023844341062083216	-0.0007332524517836073	0.0023844341062083216	0.0023844341062083216	-0.0009444651927975621	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	-0.0010412569624781457	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216	0.0023844341062083216
SRR5515014	-0.0016585129767760695	-0.0014634033050768245	-0.0011527284033707756	0.002606790968231682	-0.001826484693168909	-0.0014353112619662856	-0.0020653959700648104	-0.0015211477903466569	0.002606790968231682	-0.0013751883870606447	-0.0015505141466168166	-0.0013832671411405887	-0.0012535889283230332	0.002606790968231682	-0.0008511352367225782	0.002606790968231682	-0.0014277532528637609	-0.0014190638812827561	-0.0015092358820286244	-0.0013961615109804209	-0.0016226404106889872	0.002606790968231682	-0.0011458974013842656	0.002606790968231682	-0.001480023029286254	0.002606790968231682	-0.001562213601579377	0.002606790968231682	-0.0015494928406206967	0.002606790968231682	0.002606790968231682	-0.0014303705654159318	0.002606790968231682	-0.0010380094291579654	-0.001262467076312357	-0.0005345872002857156	0.002606790968231682	-0.0014408558084633514	0.002606790968231682	0.002606790968231682	0.002606790968231682	-0.0013373246719319996	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	-0.0010252663044700012	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	-0.0013810297336354135	0.002606790968231682	0.002606790968231682	0.002606790968231682	-0.001336376499976911	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	-0.0014169050986696588	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	-0.0009095187917852035	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682	0.002606790968231682
SRR5515016	-0.001607243123375372	-0.0017751878451674182	-0.001785678740354925	-0.0013856689272238709	-0.0017441769623096467	0.0024535000351478395	-0.0008602804186166144	-0.0015333296970389033	-0.0012543285205796862	-0.0010032027728810254	-0.0016029397399993275	-0.0012142436744120553	0.0024535000351478395	-0.0016181356953670295	-0.0011529585244278847	0.0024535000351478395	0.0024535000351478395	-0.0009594628516806026	0.0024535000351478395	0.0024535000351478395	-0.0012601614827303334	-0.0010398037129120492	-0.001040818517124446	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	-0.0014322566809329054	-0.0010293233712221645	-0.0011564225101759029	0.0024535000351478395	0.0024535000351478395	-0.001259128549382061	-0.0013588488048847781	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	-0.0013116551722984718	0.0024535000351478395	-0.00099748380898742	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	-0.0010099514011038893	0.0024535000351478395	-0.0008531473211042469	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395	0.0024535000351478395
SRR5515017	-0.0008699337689931077	0.0024251409529598795	-0.0018245424143732238	-0.0012395293743194642	-0.0013542939387506995	0.0024251409529598795	0.0024251409529598795	-0.0010221632432639263	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	-0.001120545151255413	-0.001689519358120685	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	-0.0011903302803609615	-0.0011632378357061652	0.0024251409529598795	0.0024251409529598795	-0.0008807210395685281	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	-0.0014502534877296799	-0.0013195118077387598	0.0024251409529598795	-0.0013176887721923429	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	-0.0008919773024263622	-0.0013911627776471086	0.0024251409529598795	0.0024251409529598795	-0.0012361857007382683	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	-0.0010262695721513285	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795	0.0024251409529598795
SRR5515018	-0.0012624664181564963	-0.0015686490373978384	-0.00180531606640548	-0.0011072631378461807	-0.0012671020307707369	-0.0013050350252206478	-0.0008096351558192433	0.002357362069724571	0.002357362069724571	-0.0007014448086309068	0.002357362069724571	0.002357362069724571	-0.0014833848688703185	-0.0013055225442847897	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	-0.0010806573607166719	-0.001021048361730413	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	-0.0011416688320021531	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	-0.0012175734385348135	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	-0.0014924386950549572	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571	0.002357362069724571
SRR5515019	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	-0.0011469475892459705	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	-0.0011562997827168835	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	-0.001206508796965173	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	-0.0008962183018663025	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	-0.001078475995193301	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	-0.0010305531789338274	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744	0.002448795781047744
SRR5515020	-0.0009890411390059658	-0.0018872180994144881	-0.001687638277777941	-0.0013016613219568344	-0.0016216112469130879	-0.001489768342979845	-0.0014469507113304106	-0.001501346069653727	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.001412563596694301	-0.0018853836831835497	-0.001609274627039055	0.0025600020237522797	-0.0012974933746402984	-0.0013147092241306841	-0.0014480014179751183	0.0025600020237522797	-0.0010870514008345423	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.0012969868619096211	-0.0016128751923406162	0.0025600020237522797	0.0025600020237522797	-0.0011577568806506065	-0.0010942583862939262	-0.0013492343955017255	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.0013665123070029808	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.0014415284254549157	0.0025600020237522797	-0.00137547008101819	0.0025600020237522797	-0.0017153731836873295	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.0011908226910492797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.0011201341983464212	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	-0.0014320686850413569	0.0025600020237522797	0.0025600020237522797	-0.0007845762349625633	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797	0.0025600020237522797
